Bandit,Reward,Algorithm
3.0,2.822376511434271,EpsilonGreedy
3.0,3.4822242534370376,EpsilonGreedy
3.0,3.2462948273598795,EpsilonGreedy
3.0,4.016440625850894,EpsilonGreedy
3.0,4.055773408567847,EpsilonGreedy
3.0,4.133164454388405,EpsilonGreedy
3.0,4.181214062722645,EpsilonGreedy
3.0,4.341951305484531,EpsilonGreedy
3.0,4.896247253094841,EpsilonGreedy
3.0,5.097232762918274,EpsilonGreedy
3.0,3.796903051741034,EpsilonGreedy
3.0,3.919942408335149,EpsilonGreedy
3.0,3.878848908159929,EpsilonGreedy
3.0,2.539547847398719,EpsilonGreedy
3.0,6.230227877889826,EpsilonGreedy
3.0,2.983395077838863,EpsilonGreedy
3.0,5.06327036820635,EpsilonGreedy
3.0,4.4846803219675255,EpsilonGreedy
3.0,3.7733359039876886,EpsilonGreedy
3.0,3.0512320399061834,EpsilonGreedy
3.0,5.207764902985637,EpsilonGreedy
3.0,4.612346456393535,EpsilonGreedy
3.0,3.3105876971987493,EpsilonGreedy
3.0,2.928303171336045,EpsilonGreedy
3.0,2.8444225761230175,EpsilonGreedy
3.0,4.90871738081406,EpsilonGreedy
3.0,3.2050227593779597,EpsilonGreedy
3.0,3.4055405998469066,EpsilonGreedy
3.0,4.855397156006074,EpsilonGreedy
3.0,2.3835223636113714,EpsilonGreedy
3.0,5.160854584566497,EpsilonGreedy
3.0,3.393874055757081,EpsilonGreedy
3.0,3.7424000835112414,EpsilonGreedy
3.0,2.739111971632814,EpsilonGreedy
3.0,3.2445175833084132,EpsilonGreedy
3.0,5.6413922967130565,EpsilonGreedy
3.0,4.4060822904534955,EpsilonGreedy
3.0,3.532825995783946,EpsilonGreedy
3.0,4.652192603846039,EpsilonGreedy
3.0,4.688447135320285,EpsilonGreedy
3.0,3.3902690256149137,EpsilonGreedy
3.0,2.9935687404873805,EpsilonGreedy
3.0,5.7968348431830545,EpsilonGreedy
3.0,4.305989676878191,EpsilonGreedy
3.0,2.4575549519675013,EpsilonGreedy
3.0,4.239958902409979,EpsilonGreedy
3.0,3.4131585786746657,EpsilonGreedy
3.0,2.541070004421004,EpsilonGreedy
3.0,5.192443275526654,EpsilonGreedy
3.0,4.499669730554217,EpsilonGreedy
3.0,2.3016697583169297,EpsilonGreedy
3.0,3.1183787913014482,EpsilonGreedy
3.0,3.5899414302890853,EpsilonGreedy
3.0,3.7617395117673977,EpsilonGreedy
3.0,3.3847134177009592,EpsilonGreedy
3.0,3.7766532316030035,EpsilonGreedy
3.0,2.6595250179122223,EpsilonGreedy
3.0,4.1357481853892075,EpsilonGreedy
3.0,2.5992102562464696,EpsilonGreedy
3.0,3.891797205842509,EpsilonGreedy
3.0,4.415181018843652,EpsilonGreedy
3.0,4.267929806161527,EpsilonGreedy
3.0,3.6323960893579765,EpsilonGreedy
3.0,3.4529507610836503,EpsilonGreedy
3.0,3.0921637784191423,EpsilonGreedy
3.0,3.892771035739585,EpsilonGreedy
3.0,4.751416158907255,EpsilonGreedy
3.0,4.454119692669768,EpsilonGreedy
3.0,3.3910902532344256,EpsilonGreedy
3.0,2.431620968104285,EpsilonGreedy
3.0,1.5638671067695609,EpsilonGreedy
3.0,5.741143473170797,EpsilonGreedy
3.0,4.384554529512048,EpsilonGreedy
3.0,4.731429827586481,EpsilonGreedy
3.0,3.124099933183019,EpsilonGreedy
3.0,2.9632459431967857,EpsilonGreedy
3.0,4.140595303066378,EpsilonGreedy
3.0,4.225098916537566,EpsilonGreedy
3.0,4.997724986602444,EpsilonGreedy
3.0,3.089530212955806,EpsilonGreedy
3.0,2.1855797781868436,EpsilonGreedy
3.0,3.794919528833515,EpsilonGreedy
3.0,1.3874742599120333,EpsilonGreedy
3.0,5.889270992219044,EpsilonGreedy
3.0,2.3215392780316386,EpsilonGreedy
3.0,5.924425129783353,EpsilonGreedy
3.0,2.2647448474307765,EpsilonGreedy
3.0,4.305630363806307,EpsilonGreedy
3.0,4.766800411654938,EpsilonGreedy
3.0,4.241930690397734,EpsilonGreedy
3.0,3.1814050580584654,EpsilonGreedy
3.0,4.009070218084991,EpsilonGreedy
3.0,4.166092285444612,EpsilonGreedy
3.0,1.7971764781345976,EpsilonGreedy
3.0,4.331077203945502,EpsilonGreedy
3.0,2.7746336925994637,EpsilonGreedy
3.0,4.423075838071437,EpsilonGreedy
3.0,3.4440532585345602,EpsilonGreedy
3.0,3.05095163603745,EpsilonGreedy
3.0,3.3427781803755323,EpsilonGreedy
3.0,2.811171268658459,EpsilonGreedy
3.0,4.7989552486765925,EpsilonGreedy
3.0,3.987064950241682,EpsilonGreedy
3.0,3.8896764525230303,EpsilonGreedy
3.0,3.5921960503170194,EpsilonGreedy
3.0,3.636090372122079,EpsilonGreedy
3.0,3.979317110608836,EpsilonGreedy
3.0,3.790460563238627,EpsilonGreedy
3.0,3.4042386745255215,EpsilonGreedy
3.0,6.165961600766861,EpsilonGreedy
3.0,3.735004022817779,EpsilonGreedy
3.0,4.9734809991687,EpsilonGreedy
3.0,3.2140317840605226,EpsilonGreedy
3.0,3.832186923519167,EpsilonGreedy
3.0,5.463698744156389,EpsilonGreedy
3.0,5.851790640423779,EpsilonGreedy
3.0,5.199698452275136,EpsilonGreedy
3.0,5.285334379872555,EpsilonGreedy
3.0,4.0228006028358925,EpsilonGreedy
3.0,4.69377086217401,EpsilonGreedy
3.0,4.2287119248218765,EpsilonGreedy
3.0,5.21174882078594,EpsilonGreedy
3.0,5.171371470963343,EpsilonGreedy
3.0,5.879358162757429,EpsilonGreedy
3.0,3.807118641797245,EpsilonGreedy
3.0,4.708313206787075,EpsilonGreedy
3.0,5.099630046220137,EpsilonGreedy
3.0,3.5636629072423824,EpsilonGreedy
3.0,4.000206965709775,EpsilonGreedy
3.0,4.270774668022666,EpsilonGreedy
3.0,3.735249105008434,EpsilonGreedy
3.0,5.7720576890230735,EpsilonGreedy
3.0,2.8430302161666177,EpsilonGreedy
3.0,6.068273893677092,EpsilonGreedy
3.0,3.8816683711903384,EpsilonGreedy
3.0,3.788339718994949,EpsilonGreedy
3.0,4.870695671214063,EpsilonGreedy
3.0,3.0889928902323227,EpsilonGreedy
3.0,2.93380645299533,EpsilonGreedy
3.0,4.444979028636388,EpsilonGreedy
3.0,3.8254324849774353,EpsilonGreedy
3.0,3.4715859377203215,EpsilonGreedy
3.0,2.208453182551613,EpsilonGreedy
3.0,4.692674815604793,EpsilonGreedy
3.0,3.358895406438686,EpsilonGreedy
3.0,3.932891322974142,EpsilonGreedy
3.0,4.801643885552881,EpsilonGreedy
3.0,5.453830258180778,EpsilonGreedy
3.0,3.6242759456469247,EpsilonGreedy
3.0,4.219057709488606,EpsilonGreedy
3.0,4.1391954440003005,EpsilonGreedy
3.0,1.8520283990783803,EpsilonGreedy
3.0,4.1908378348001865,EpsilonGreedy
3.0,5.126431922924193,EpsilonGreedy
3.0,3.2928176833607274,EpsilonGreedy
3.0,3.8700202764410343,EpsilonGreedy
3.0,5.27345292882948,EpsilonGreedy
3.0,5.1586254159173315,EpsilonGreedy
3.0,4.271882377529251,EpsilonGreedy
3.0,2.5885474871505387,EpsilonGreedy
3.0,3.1913111107548198,EpsilonGreedy
3.0,4.1596145002770015,EpsilonGreedy
3.0,4.268694790410941,EpsilonGreedy
3.0,3.8914600138150397,EpsilonGreedy
3.0,4.286250602000289,EpsilonGreedy
3.0,5.057041795445025,EpsilonGreedy
3.0,4.056425366144894,EpsilonGreedy
3.0,4.11903159562987,EpsilonGreedy
3.0,4.360007625916497,EpsilonGreedy
3.0,3.1655137655139702,EpsilonGreedy
3.0,4.06309365653516,EpsilonGreedy
3.0,4.5543055526867695,EpsilonGreedy
3.0,3.886295992335349,EpsilonGreedy
3.0,5.786873681052213,EpsilonGreedy
3.0,4.676983569635736,EpsilonGreedy
3.0,2.6828417761752243,EpsilonGreedy
3.0,2.749340329470277,EpsilonGreedy
3.0,4.233875737913538,EpsilonGreedy
3.0,3.3308223658788,EpsilonGreedy
3.0,4.258660376309689,EpsilonGreedy
3.0,4.202561936674702,EpsilonGreedy
3.0,3.172149112928424,EpsilonGreedy
3.0,4.0965070912239865,EpsilonGreedy
3.0,2.788932306020614,EpsilonGreedy
3.0,3.894333107023837,EpsilonGreedy
3.0,2.947999902562963,EpsilonGreedy
3.0,5.1767578710292605,EpsilonGreedy
3.0,2.979727230743549,EpsilonGreedy
3.0,3.170864254275023,EpsilonGreedy
3.0,4.56968174016225,EpsilonGreedy
3.0,4.109875345808827,EpsilonGreedy
3.0,2.9786065002906086,EpsilonGreedy
3.0,3.677168516526958,EpsilonGreedy
3.0,3.652131952024185,EpsilonGreedy
3.0,2.0346142894762513,EpsilonGreedy
3.0,4.8463929642424555,EpsilonGreedy
3.0,5.140661216673161,EpsilonGreedy
3.0,4.507523751078052,EpsilonGreedy
3.0,5.861558538334708,EpsilonGreedy
3.0,5.448270870952012,EpsilonGreedy
3.0,3.476519763305589,EpsilonGreedy
3.0,1.4878288578467234,EpsilonGreedy
3.0,3.301673049571136,EpsilonGreedy
3.0,2.599166952545248,EpsilonGreedy
3.0,3.8374539978984568,EpsilonGreedy
3.0,4.5660987800107575,EpsilonGreedy
3.0,3.3413268349791,EpsilonGreedy
3.0,5.039654976851346,EpsilonGreedy
3.0,4.425992688537568,EpsilonGreedy
3.0,3.249912551416555,EpsilonGreedy
3.0,5.747734661984425,EpsilonGreedy
3.0,5.6016981077675005,EpsilonGreedy
3.0,5.351295016328322,EpsilonGreedy
3.0,4.503656513743647,EpsilonGreedy
3.0,3.6133285599527545,EpsilonGreedy
3.0,4.390176013506265,EpsilonGreedy
3.0,4.115398307807076,EpsilonGreedy
3.0,5.524436538153438,EpsilonGreedy
3.0,2.679590687053575,EpsilonGreedy
3.0,4.559234540254295,EpsilonGreedy
3.0,4.574589551808683,EpsilonGreedy
3.0,4.693458448424073,EpsilonGreedy
3.0,3.893368038734043,EpsilonGreedy
3.0,4.547654780263616,EpsilonGreedy
3.0,5.116027922125304,EpsilonGreedy
3.0,3.7299254096613264,EpsilonGreedy
3.0,4.325307821805968,EpsilonGreedy
3.0,6.887439987229127,EpsilonGreedy
3.0,4.664631318460243,EpsilonGreedy
3.0,3.3258039399162755,EpsilonGreedy
3.0,4.223833888352984,EpsilonGreedy
3.0,3.2341323124970396,EpsilonGreedy
3.0,1.8575306558116562,EpsilonGreedy
3.0,2.691529820658264,EpsilonGreedy
3.0,5.869165517167073,EpsilonGreedy
3.0,5.149098293226915,EpsilonGreedy
3.0,4.935680553680957,EpsilonGreedy
3.0,5.161678511146243,EpsilonGreedy
3.0,6.1244611177376616,EpsilonGreedy
3.0,5.417005596975328,EpsilonGreedy
3.0,1.533685943405633,EpsilonGreedy
3.0,4.389873800155754,EpsilonGreedy
3.0,3.50321709019083,EpsilonGreedy
3.0,3.0015490309879214,EpsilonGreedy
3.0,5.369195045127445,EpsilonGreedy
3.0,2.999566026660889,EpsilonGreedy
3.0,3.4894440774296545,EpsilonGreedy
3.0,5.005719910380501,EpsilonGreedy
3.0,3.1738346606597645,EpsilonGreedy
3.0,4.137244982872984,EpsilonGreedy
3.0,3.101290388024813,EpsilonGreedy
3.0,3.259662509585604,EpsilonGreedy
3.0,3.7140532180349735,EpsilonGreedy
3.0,5.201686399226208,EpsilonGreedy
3.0,4.498045238043951,EpsilonGreedy
3.0,2.583307143210846,EpsilonGreedy
3.0,5.70493082067129,EpsilonGreedy
3.0,3.5385161898055415,EpsilonGreedy
3.0,5.379417500944481,EpsilonGreedy
3.0,3.6197540853612105,EpsilonGreedy
3.0,3.945572076914688,EpsilonGreedy
3.0,5.452753337418115,EpsilonGreedy
3.0,5.4306898444956815,EpsilonGreedy
3.0,4.398208235829358,EpsilonGreedy
3.0,4.127637075161587,EpsilonGreedy
3.0,4.905813131856058,EpsilonGreedy
3.0,4.012928613956936,EpsilonGreedy
3.0,5.17997551888485,EpsilonGreedy
3.0,4.621949840424009,EpsilonGreedy
3.0,3.9245022928355144,EpsilonGreedy
3.0,4.054719900846308,EpsilonGreedy
3.0,4.891613219732253,EpsilonGreedy
3.0,3.4087011031759324,EpsilonGreedy
3.0,5.107339777729011,EpsilonGreedy
3.0,2.0323087313399264,EpsilonGreedy
3.0,3.9817681476426627,EpsilonGreedy
3.0,6.0751748453962495,EpsilonGreedy
3.0,3.650288953564171,EpsilonGreedy
3.0,4.586075897618199,EpsilonGreedy
3.0,3.5816927297587258,EpsilonGreedy
3.0,4.576038006269343,EpsilonGreedy
3.0,5.309111769894559,EpsilonGreedy
3.0,2.2212243251734316,EpsilonGreedy
3.0,5.142076255468656,EpsilonGreedy
3.0,4.820303309917995,EpsilonGreedy
3.0,5.98295161981569,EpsilonGreedy
3.0,4.210595998438361,EpsilonGreedy
3.0,3.92498981948885,EpsilonGreedy
3.0,6.7498298146317985,EpsilonGreedy
3.0,4.787621277748161,EpsilonGreedy
3.0,5.305591764616302,EpsilonGreedy
3.0,3.672935838579226,EpsilonGreedy
3.0,5.036146218106709,EpsilonGreedy
3.0,2.8021795300135937,EpsilonGreedy
3.0,5.622292852895383,EpsilonGreedy
3.0,3.9756022379947957,EpsilonGreedy
3.0,5.038039668492699,EpsilonGreedy
3.0,5.231161805340686,EpsilonGreedy
3.0,3.54704924898238,EpsilonGreedy
3.0,2.9044744040419515,EpsilonGreedy
3.0,3.411560751123108,EpsilonGreedy
3.0,3.179303626472202,EpsilonGreedy
3.0,4.083849346843267,EpsilonGreedy
3.0,3.533004323571343,EpsilonGreedy
3.0,2.5644431770342786,EpsilonGreedy
3.0,2.7326304334346263,EpsilonGreedy
3.0,3.4269335209120713,EpsilonGreedy
3.0,2.9832949360661605,EpsilonGreedy
3.0,3.828459711151582,EpsilonGreedy
3.0,5.4766138470277514,EpsilonGreedy
3.0,4.180206465461691,EpsilonGreedy
3.0,3.89699974921669,EpsilonGreedy
3.0,6.303606529425959,EpsilonGreedy
3.0,4.111474953335666,EpsilonGreedy
3.0,5.471212926017365,EpsilonGreedy
3.0,4.26208430658167,EpsilonGreedy
3.0,4.82149648413043,EpsilonGreedy
3.0,3.9233700408142678,EpsilonGreedy
3.0,4.066628391162829,EpsilonGreedy
3.0,2.6439918839083387,EpsilonGreedy
3.0,3.461943743857072,EpsilonGreedy
3.0,5.140193210970063,EpsilonGreedy
3.0,2.472474330880584,EpsilonGreedy
3.0,2.0862584286462975,EpsilonGreedy
3.0,4.544056220076451,EpsilonGreedy
3.0,5.3593768428743855,EpsilonGreedy
3.0,3.7918849199213547,EpsilonGreedy
3.0,3.5419943841108386,EpsilonGreedy
3.0,2.7094406619233515,EpsilonGreedy
3.0,3.590848842009025,EpsilonGreedy
3.0,4.839524872051696,EpsilonGreedy
3.0,3.276368242403993,EpsilonGreedy
3.0,5.085876525847422,EpsilonGreedy
3.0,3.2537247122972093,EpsilonGreedy
3.0,5.020114209797956,EpsilonGreedy
3.0,5.414932150913959,EpsilonGreedy
3.0,2.354138353140113,EpsilonGreedy
3.0,4.98492484327935,EpsilonGreedy
3.0,4.630596202131691,EpsilonGreedy
3.0,3.6470947175947455,EpsilonGreedy
3.0,3.9158347024653324,EpsilonGreedy
3.0,1.2054689038357136,EpsilonGreedy
3.0,3.266064352156836,EpsilonGreedy
3.0,5.094926080544827,EpsilonGreedy
3.0,4.597382251837857,EpsilonGreedy
3.0,3.786829154562518,EpsilonGreedy
3.0,4.9164893173324735,EpsilonGreedy
3.0,5.027706727253537,EpsilonGreedy
3.0,3.79656993937603,EpsilonGreedy
3.0,4.08800011578568,EpsilonGreedy
3.0,3.254734668416637,EpsilonGreedy
3.0,2.969539007584043,EpsilonGreedy
3.0,4.62770470036434,EpsilonGreedy
3.0,3.2127350311774867,EpsilonGreedy
3.0,3.249808847671623,EpsilonGreedy
3.0,4.028153997899369,EpsilonGreedy
3.0,4.145404527177002,EpsilonGreedy
3.0,5.409978623553876,EpsilonGreedy
3.0,4.886327024299886,EpsilonGreedy
3.0,2.8762842201746994,EpsilonGreedy
3.0,3.7963610271442265,EpsilonGreedy
3.0,3.8240687757056144,EpsilonGreedy
3.0,3.394248960376512,EpsilonGreedy
3.0,4.463138978216714,EpsilonGreedy
3.0,4.432561602179013,EpsilonGreedy
3.0,2.7334047002459316,EpsilonGreedy
3.0,4.234070916937403,EpsilonGreedy
3.0,5.118294003764783,EpsilonGreedy
3.0,5.455959824944527,EpsilonGreedy
3.0,3.2420611819053473,EpsilonGreedy
3.0,4.532624004965795,EpsilonGreedy
3.0,4.796394079813001,EpsilonGreedy
3.0,5.143228252229857,EpsilonGreedy
3.0,3.088873658355319,EpsilonGreedy
3.0,3.953710646871986,EpsilonGreedy
3.0,5.584210002234233,EpsilonGreedy
3.0,3.8391143493207274,EpsilonGreedy
3.0,1.883255129673286,EpsilonGreedy
3.0,0.6291973346033397,EpsilonGreedy
3.0,3.131211374229811,EpsilonGreedy
3.0,4.055541155869112,EpsilonGreedy
3.0,3.91884155009671,EpsilonGreedy
3.0,4.61972903551525,EpsilonGreedy
3.0,4.337642088391775,EpsilonGreedy
3.0,4.434436933531996,EpsilonGreedy
3.0,4.386762904516174,EpsilonGreedy
3.0,6.183530037886811,EpsilonGreedy
3.0,2.749019325170787,EpsilonGreedy
3.0,4.452325311981303,EpsilonGreedy
3.0,2.698296656938846,EpsilonGreedy
3.0,2.9805545657407064,EpsilonGreedy
3.0,5.29288495368444,EpsilonGreedy
3.0,4.336608140462979,EpsilonGreedy
3.0,4.325459312791958,EpsilonGreedy
3.0,3.7176292692278965,EpsilonGreedy
3.0,3.524573811579919,EpsilonGreedy
3.0,5.3317595750125575,EpsilonGreedy
3.0,4.523649473194109,EpsilonGreedy
3.0,3.5235266608835714,EpsilonGreedy
3.0,3.5390179608253174,EpsilonGreedy
3.0,4.5999784486630775,EpsilonGreedy
3.0,3.8852272587020904,EpsilonGreedy
3.0,5.285342858552323,EpsilonGreedy
3.0,4.815304923080889,EpsilonGreedy
3.0,3.493919281887961,EpsilonGreedy
3.0,3.5810094132674655,EpsilonGreedy
3.0,3.221680262014215,EpsilonGreedy
3.0,2.458234780815505,EpsilonGreedy
3.0,4.32396925900155,EpsilonGreedy
3.0,6.128979676640216,EpsilonGreedy
3.0,4.223029701227223,EpsilonGreedy
3.0,4.649343833928466,EpsilonGreedy
3.0,3.5107274378930966,EpsilonGreedy
3.0,4.186831096633449,EpsilonGreedy
3.0,3.1688798559042892,EpsilonGreedy
3.0,3.2730486903062674,EpsilonGreedy
3.0,5.240940170957492,EpsilonGreedy
3.0,3.1430250108492372,EpsilonGreedy
3.0,2.7725495288018607,EpsilonGreedy
3.0,3.946677094906607,EpsilonGreedy
3.0,4.311192770598851,EpsilonGreedy
3.0,3.4036654809281135,EpsilonGreedy
3.0,4.799392404950438,EpsilonGreedy
3.0,5.480451745540149,EpsilonGreedy
3.0,5.501602747086681,EpsilonGreedy
3.0,3.4366228572209923,EpsilonGreedy
3.0,5.038286504595734,EpsilonGreedy
3.0,3.5653403079043464,EpsilonGreedy
3.0,4.193017489811256,EpsilonGreedy
3.0,2.9326973293260292,EpsilonGreedy
3.0,3.765594839515865,EpsilonGreedy
3.0,3.7361339061085266,EpsilonGreedy
3.0,4.944325376709733,EpsilonGreedy
3.0,5.197400073336201,EpsilonGreedy
3.0,3.0135916871379966,EpsilonGreedy
3.0,4.619151157635713,EpsilonGreedy
3.0,4.148862902488002,EpsilonGreedy
3.0,4.623025539748285,EpsilonGreedy
3.0,1.7839433506234141,EpsilonGreedy
3.0,2.182880742915496,EpsilonGreedy
3.0,5.503312075909912,EpsilonGreedy
3.0,4.288826521610322,EpsilonGreedy
3.0,5.422571195111965,EpsilonGreedy
3.0,4.952897984097332,EpsilonGreedy
3.0,2.9233544566977168,EpsilonGreedy
3.0,2.6242865272955918,EpsilonGreedy
3.0,4.144845278931682,EpsilonGreedy
3.0,3.0994197874741936,EpsilonGreedy
3.0,2.4714345096447694,EpsilonGreedy
3.0,3.3594160262929753,EpsilonGreedy
3.0,4.119201420835405,EpsilonGreedy
3.0,4.190665832516281,EpsilonGreedy
3.0,3.6756920591302533,EpsilonGreedy
3.0,2.235674359261955,EpsilonGreedy
3.0,4.650191922433993,EpsilonGreedy
3.0,1.5957365058814377,EpsilonGreedy
3.0,4.253115297437048,EpsilonGreedy
3.0,3.794688490453279,EpsilonGreedy
3.0,4.063521626213851,EpsilonGreedy
3.0,4.3111921260877075,EpsilonGreedy
3.0,3.3449743681647046,EpsilonGreedy
3.0,4.972030486353988,EpsilonGreedy
3.0,3.3414559442045686,EpsilonGreedy
3.0,3.522660351644869,EpsilonGreedy
3.0,3.931064532030858,EpsilonGreedy
3.0,4.128557112069417,EpsilonGreedy
3.0,2.6671404217865695,EpsilonGreedy
3.0,3.9387485172280776,EpsilonGreedy
3.0,4.53573678245972,EpsilonGreedy
3.0,5.01266684156741,EpsilonGreedy
3.0,3.859558512186124,EpsilonGreedy
3.0,5.354571757051522,EpsilonGreedy
3.0,5.48698709769416,EpsilonGreedy
3.0,4.501050467874805,EpsilonGreedy
3.0,4.868535549533919,EpsilonGreedy
3.0,4.121004872486301,EpsilonGreedy
3.0,4.482933304436878,EpsilonGreedy
3.0,3.285413712203623,EpsilonGreedy
3.0,5.913038556534723,EpsilonGreedy
3.0,3.3837278407406233,EpsilonGreedy
3.0,3.2941209418890125,EpsilonGreedy
3.0,4.40562014359924,EpsilonGreedy
3.0,4.5359188174732035,EpsilonGreedy
3.0,2.5220914719406835,EpsilonGreedy
3.0,4.810393857609509,EpsilonGreedy
3.0,2.4447929967330166,EpsilonGreedy
3.0,5.324611715833227,EpsilonGreedy
3.0,3.3619107408485016,EpsilonGreedy
3.0,3.0757006203975776,EpsilonGreedy
3.0,1.8739931380399324,EpsilonGreedy
3.0,2.001556464535092,EpsilonGreedy
3.0,3.760640782940107,EpsilonGreedy
3.0,3.328962540601836,EpsilonGreedy
3.0,4.284417282733834,EpsilonGreedy
3.0,3.114782899244048,EpsilonGreedy
3.0,2.844629478834967,EpsilonGreedy
3.0,3.600215385327636,EpsilonGreedy
3.0,4.113161264675105,EpsilonGreedy
3.0,4.456093944006942,EpsilonGreedy
3.0,2.4190166977826686,EpsilonGreedy
3.0,4.575309013495637,EpsilonGreedy
3.0,3.824788458490662,EpsilonGreedy
3.0,3.445340704171997,EpsilonGreedy
3.0,4.784999170850877,EpsilonGreedy
3.0,3.5025198713177903,EpsilonGreedy
3.0,5.681421184571353,EpsilonGreedy
3.0,2.45245992059077,EpsilonGreedy
3.0,3.8022249668434576,EpsilonGreedy
3.0,3.440074897349657,EpsilonGreedy
3.0,2.6611441389351587,EpsilonGreedy
3.0,5.676311535915849,EpsilonGreedy
3.0,3.830893518600034,EpsilonGreedy
3.0,3.9404283972458227,EpsilonGreedy
3.0,1.6395123399181726,EpsilonGreedy
3.0,3.029612742591054,EpsilonGreedy
3.0,3.6814766439462194,EpsilonGreedy
3.0,4.069186510639157,EpsilonGreedy
3.0,2.305339948576516,EpsilonGreedy
3.0,4.730259427262689,EpsilonGreedy
3.0,2.6411423370025267,EpsilonGreedy
3.0,4.017016192857935,EpsilonGreedy
3.0,5.512176683822065,EpsilonGreedy
3.0,3.428426519325891,EpsilonGreedy
3.0,4.702912196036742,EpsilonGreedy
3.0,4.185415138556269,EpsilonGreedy
3.0,2.5081887225693653,EpsilonGreedy
3.0,4.048864692893297,EpsilonGreedy
3.0,4.5127012782521945,EpsilonGreedy
3.0,4.655858750957635,EpsilonGreedy
3.0,4.568782544103635,EpsilonGreedy
3.0,4.228586746171837,EpsilonGreedy
3.0,4.514098981309875,EpsilonGreedy
3.0,3.083926999244403,EpsilonGreedy
3.0,5.434203161450837,EpsilonGreedy
3.0,6.639362465512118,EpsilonGreedy
3.0,3.633551761642606,EpsilonGreedy
3.0,4.416119009504153,EpsilonGreedy
3.0,5.856372112277944,EpsilonGreedy
3.0,3.687236869424644,EpsilonGreedy
3.0,5.126205397849162,EpsilonGreedy
3.0,2.4283306254808235,EpsilonGreedy
3.0,2.6370415792877884,EpsilonGreedy
3.0,4.375326443298924,EpsilonGreedy
3.0,4.937356320713299,EpsilonGreedy
3.0,3.252086220339741,EpsilonGreedy
3.0,2.3863078179948474,EpsilonGreedy
3.0,3.2938276105510926,EpsilonGreedy
3.0,4.1857935756501545,EpsilonGreedy
3.0,2.7437535016976984,EpsilonGreedy
3.0,4.2977409716738695,EpsilonGreedy
3.0,3.492767008327956,EpsilonGreedy
3.0,2.76484539416814,EpsilonGreedy
3.0,3.790281214907366,EpsilonGreedy
3.0,5.027089740547809,EpsilonGreedy
3.0,4.471679768272549,EpsilonGreedy
3.0,4.4639813272317985,EpsilonGreedy
3.0,3.9690899319533792,EpsilonGreedy
3.0,4.49695482584541,EpsilonGreedy
3.0,5.173036846983728,EpsilonGreedy
3.0,2.947774696267479,EpsilonGreedy
3.0,4.70989502883487,EpsilonGreedy
3.0,2.526078897211435,EpsilonGreedy
3.0,4.131349799856141,EpsilonGreedy
3.0,5.2368092178381485,EpsilonGreedy
3.0,5.441105536027434,EpsilonGreedy
3.0,5.232156582167861,EpsilonGreedy
3.0,5.0500474148168255,EpsilonGreedy
3.0,4.671894601076762,EpsilonGreedy
3.0,4.7324397714514586,EpsilonGreedy
3.0,4.547210008321447,EpsilonGreedy
3.0,5.105069473697357,EpsilonGreedy
3.0,4.663988814162858,EpsilonGreedy
3.0,3.2922118330098002,EpsilonGreedy
3.0,3.989664508732951,EpsilonGreedy
3.0,3.102548939002797,EpsilonGreedy
3.0,5.439778148463874,EpsilonGreedy
3.0,4.567605849233515,EpsilonGreedy
3.0,4.190555369994817,EpsilonGreedy
3.0,4.768763426912697,EpsilonGreedy
3.0,1.9855535306434313,EpsilonGreedy
3.0,4.424630907609937,EpsilonGreedy
3.0,4.453550956457429,EpsilonGreedy
3.0,3.086017142043187,EpsilonGreedy
3.0,3.0229529158172173,EpsilonGreedy
3.0,3.487531989662023,EpsilonGreedy
3.0,4.022441969745991,EpsilonGreedy
3.0,3.627324975337923,EpsilonGreedy
3.0,5.092695132679547,EpsilonGreedy
3.0,4.483129986245394,EpsilonGreedy
3.0,3.64814497255304,EpsilonGreedy
3.0,2.6688318147942116,EpsilonGreedy
3.0,4.1067904722150255,EpsilonGreedy
3.0,6.096786648452185,EpsilonGreedy
3.0,3.682495137042587,EpsilonGreedy
3.0,2.965607889564519,EpsilonGreedy
3.0,3.8830522234928724,EpsilonGreedy
3.0,4.0866193135544995,EpsilonGreedy
3.0,4.405721259489711,EpsilonGreedy
3.0,4.784457819634201,EpsilonGreedy
3.0,3.943114339789158,EpsilonGreedy
3.0,3.44180564112471,EpsilonGreedy
3.0,4.122592528397446,EpsilonGreedy
3.0,5.243763157209475,EpsilonGreedy
3.0,5.234491759913941,EpsilonGreedy
3.0,4.333894557657528,EpsilonGreedy
3.0,4.951481987547176,EpsilonGreedy
3.0,2.6255691898377127,EpsilonGreedy
3.0,3.852965139724226,EpsilonGreedy
3.0,2.345306610065059,EpsilonGreedy
3.0,3.9425967940798445,EpsilonGreedy
3.0,5.461140709765987,EpsilonGreedy
3.0,4.01183715047331,EpsilonGreedy
3.0,2.602646952836868,EpsilonGreedy
3.0,3.084298777309967,EpsilonGreedy
3.0,4.605692114918502,EpsilonGreedy
3.0,3.97153867240632,EpsilonGreedy
3.0,3.5036841267830208,EpsilonGreedy
3.0,5.560551040723417,EpsilonGreedy
3.0,3.7955906426298043,EpsilonGreedy
3.0,3.901085906216029,EpsilonGreedy
3.0,3.857529222792336,EpsilonGreedy
3.0,4.31997094610817,EpsilonGreedy
3.0,3.4357892830496546,EpsilonGreedy
3.0,4.684234718739818,EpsilonGreedy
3.0,4.405471605786079,EpsilonGreedy
3.0,3.53037115154413,EpsilonGreedy
